State,District,Year,Season,Crop,Area,Production
Uttar Pradesh,Sambhal,2013,Kharif,Maize,1474.0,2708.0
Uttar Pradesh,Sambhal,2013,Kharif,Urad,10.0,6.0
Uttar Pradesh,Sambhal,2014,Kharif,Maize,4160.0,8836.0
Uttar Pradesh,Sambhal,2014,Kharif,Rice,35060.0,76746.0
Uttar Pradesh,Sambhal,2014,Kharif,Sugarcane,28914.0,1833148.0
Uttar Pradesh,Sambhal,2014,Kharif,Urad,13077.0,10998.0
Uttar Pradesh,Sambhal,2014,Rabi,Maize,222.0,531.0
Uttar Pradesh,Sambhal,2014,Rabi,Wheat,143456.0,283613.0
Uttar Pradesh,Sambhal,2014,Kharif,Maize,1728.0,3072.0
Uttar Pradesh,Sambhal,2014,Kharif,Urad,67.0,36.0
Uttar Pradesh,Sant kabeer nagar,2012,Kharif,Maize,1586.0,2929.0
Uttar Pradesh,Sant kabeer nagar,2012,Kharif,Rice,87731.0,200202.0
Uttar Pradesh,Sant kabeer nagar,2012,Kharif,Sugarcane,3981.0,240229.0
Uttar Pradesh,Sant kabeer nagar,2012,Kharif,Urad,3.0,2.0
Uttar Pradesh,Sant kabeer nagar,2012,Rabi,Wheat,91860.0,274110.0
Uttar Pradesh,Sant kabeer nagar,2012,Kharif,Maize,19.0,35.0
Uttar Pradesh,Sant kabeer nagar,2012,Kharif,Rice,65.0,148.0
Uttar Pradesh,Sant kabeer nagar,2013,Kharif,Maize,1773.0,3257.0
Uttar Pradesh,Sant kabeer nagar,2013,Kharif,Rice,89987.0,208230.0
Uttar Pradesh,Sant kabeer nagar,2013,Kharif,Sugarcane,3031.0,186601.0
Uttar Pradesh,Sant kabeer nagar,2013,Kharif,Urad,13.0,6.0
Uttar Pradesh,Sant kabeer nagar,2013,Rabi,Maize,151.0,536.0
Uttar Pradesh,Sant kabeer nagar,2013,Rabi,Wheat,92210.0,304201.0
Uttar Pradesh,Sant kabeer nagar,2013,Kharif,Maize,34.0,63.0
Uttar Pradesh,Sant kabeer nagar,2013,Kharif,Rice,67.0,155.0
Uttar Pradesh,Sant kabeer nagar,2014,Kharif,Maize,1425.0,2534.0
Uttar Pradesh,Sant kabeer nagar,2014,Kharif,Rice,90918.0,162561.0
Uttar Pradesh,Sant kabeer nagar,2014,Kharif,Sugarcane,3606.0,226168.0
Uttar Pradesh,Sant kabeer nagar,2014,Kharif,Urad,3.0,2.0
Uttar Pradesh,Sant kabeer nagar,2014,Rabi,Wheat,90522.0,224042.0
Uttar Pradesh,Sant kabeer nagar,2014,Kharif,Maize,22.0,39.0
Uttar Pradesh,Sant kabeer nagar,2014,Kharif,Rice,60.0,107.0
Uttar Pradesh,Sant ravidas nagar,2012,Kharif,Maize,746.0,716.0
Uttar Pradesh,Sant ravidas nagar,2012,Kharif,Rice,23422.0,59750.0
Uttar Pradesh,Sant ravidas nagar,2012,Kharif,Sugarcane,1003.0,54407.0
Uttar Pradesh,Sant ravidas nagar,2012,Kharif,Urad,552.0,471.0
Uttar Pradesh,Sant ravidas nagar,2012,Rabi,Wheat,48269.0,137416.0
Uttar Pradesh,Sant ravidas nagar,2012,Kharif,Urad,12.0,8.0
Uttar Pradesh,Sant ravidas nagar,2013,Kharif,Maize,651.0,739.0
Uttar Pradesh,Sant ravidas nagar,2013,Kharif,Rice,27721.0,70938.0
Uttar Pradesh,Sant ravidas nagar,2013,Kharif,Sugarcane,946.0,60310.0
Uttar Pradesh,Sant ravidas nagar,2013,Kharif,Urad,389.0,346.0
Uttar Pradesh,Sant ravidas nagar,2013,Rabi,Maize,4.0,14.0
Uttar Pradesh,Sant ravidas nagar,2013,Rabi,Wheat,48216.0,131630.0
Uttar Pradesh,Sant ravidas nagar,2013,Kharif,Urad,24.0,14.0
Uttar Pradesh,Sant ravidas nagar,2014,Kharif,Maize,501.0,530.0
Uttar Pradesh,Sant ravidas nagar,2014,Kharif,Rice,27981.0,61950.0
Uttar Pradesh,Sant ravidas nagar,2014,Kharif,Sugarcane,1100.0,72359.0
Uttar Pradesh,Sant ravidas nagar,2014,Kharif,Urad,803.0,564.0
Uttar Pradesh,Sant ravidas nagar,2014,Rabi,Maize,6.0,15.0
Uttar Pradesh,Sant ravidas nagar,2014,Rabi,Wheat,48033.0,74114.0
Uttar Pradesh,Sant ravidas nagar,2014,Kharif,Urad,10.0,6.0
Uttar Pradesh,Shahjahanpur,2012,Kharif,Maize,1695.0,3212.0
Uttar Pradesh,Shahjahanpur,2012,Kharif,Rice,215646.0,579441.0
Uttar Pradesh,Shahjahanpur,2012,Kharif,Sugarcane,46086.0,2829680.0
Uttar Pradesh,Shahjahanpur,2012,Kharif,Urad,9263.0,5048.0
Uttar Pradesh,Shahjahanpur,2012,Rabi,Wheat,264247.0,959481.0
Uttar Pradesh,Shahjahanpur,2012,Kharif,Maize,83.0,153.0
Uttar Pradesh,Shahjahanpur,2012,Kharif,Rice,5581.0,14996.0
Uttar Pradesh,Shahjahanpur,2012,Kharif,Urad,137.0,95.0
Uttar Pradesh,Shahjahanpur,2013,Kharif,Maize,1587.0,1763.0
Uttar Pradesh,Shahjahanpur,2013,Kharif,Rice,198105.0,531714.0
Uttar Pradesh,Shahjahanpur,2013,Kharif,Sugarcane,40137.0,2444664.0
Uttar Pradesh,Shahjahanpur,2013,Kharif,Urad,8176.0,4636.0
Uttar Pradesh,Shahjahanpur,2013,Rabi,Wheat,255240.0,934689.0
Uttar Pradesh,Shahjahanpur,2013,Kharif,Maize,272.0,500.0
Uttar Pradesh,Shahjahanpur,2013,Kharif,Rice,5320.0,14279.0
Uttar Pradesh,Shahjahanpur,2013,Kharif,Urad,104.0,60.0
Uttar Pradesh,Shahjahanpur,2014,Kharif,Maize,1807.0,1928.0
Uttar Pradesh,Shahjahanpur,2014,Kharif,Rice,203946.0,572069.0
Uttar Pradesh,Shahjahanpur,2014,Kharif,Sugarcane,42195.0,2850863.0
Uttar Pradesh,Shahjahanpur,2014,Kharif,Urad,8123.0,4728.0
Uttar Pradesh,Shahjahanpur,2014,Rabi,Maize,10.0,24.0
Uttar Pradesh,Shahjahanpur,2014,Rabi,Wheat,260462.0,517017.0
Uttar Pradesh,Shahjahanpur,2014,Kharif,Maize,165.0,293.0
Uttar Pradesh,Shahjahanpur,2014,Kharif,Rice,5379.0,15088.0
Uttar Pradesh,Shahjahanpur,2014,Kharif,Urad,285.0,154.0
Uttar Pradesh,Shamli,2012,Kharif,Maize,38.0,50.0
Uttar Pradesh,Shamli,2012,Kharif,Rice,20766.0,53639.0
Uttar Pradesh,Shamli,2012,Kharif,Sugarcane,65987.0,4689300.0
Uttar Pradesh,Shamli,2012,Kharif,Urad,201.0,133.0
Uttar Pradesh,Shamli,2012,Rabi,Wheat,50033.0,188124.0
Uttar Pradesh,Shamli,2012,Kharif,Maize,33.0,61.0
Uttar Pradesh,Shamli,2012,Kharif,Rice,25.0,65.0
Uttar Pradesh,Shamli,2012,Kharif,Urad,590.0,331.0
Uttar Pradesh,Shamli,2013,Kharif,Maize,79.0,94.0
Uttar Pradesh,Shamli,2013,Kharif,Rice,19778.0,52234.0
Uttar Pradesh,Shamli,2013,Kharif,Sugarcane,65837.0,5045221.0
Uttar Pradesh,Shamli,2013,Kharif,Urad,437.0,195.0
Uttar Pradesh,Shamli,2013,Rabi,Wheat,46385.0,173665.0
Uttar Pradesh,Shamli,2013,Kharif,Rice,78.0,206.0
Uttar Pradesh,Shamli,2013,Kharif,Urad,661.0,396.0
Uttar Pradesh,Shamli,2014,Kharif,Maize,67.0,95.0
Uttar Pradesh,Shamli,2014,Kharif,Rice,22666.0,59952.0
Uttar Pradesh,Shamli,2014,Kharif,Sugarcane,62990.0,4966384.0
Uttar Pradesh,Shamli,2014,Kharif,Urad,424.0,360.0
Uttar Pradesh,Shamli,2014,Rabi,Wheat,49296.0,149367.0
Uttar Pradesh,Shamli,2014,Kharif,Rice,257.0,680.0
Uttar Pradesh,Shamli,2014,Kharif,Urad,577.0,379.0
Uttar Pradesh,Shravasti,2012,Kharif,Maize,14629.0,11147.0
Uttar Pradesh,Shravasti,2012,Kharif,Rice,73500.0,163832.0
Uttar Pradesh,Shravasti,2012,Kharif,Sugarcane,7126.0,394448.0
Uttar Pradesh,Shravasti,2012,Kharif,Urad,461.0,306.0
Uttar Pradesh,Shravasti,2012,Rabi,Maize,8.0,25.0
Uttar Pradesh,Shravasti,2012,Rabi,Wheat,63787.0,171523.0
Uttar Pradesh,Shravasti,2012,Kharif,Maize,95.0,175.0
Uttar Pradesh,Shravasti,2012,Kharif,Urad,31.0,21.0
Uttar Pradesh,Shravasti,2013,Kharif,Maize,19101.0,15930.0
Uttar Pradesh,Shravasti,2013,Kharif,Rice,75337.0,155119.0
Uttar Pradesh,Shravasti,2013,Kharif,Sugarcane,8308.0,453832.0
Uttar Pradesh,Shravasti,2013,Kharif,Urad,545.0,243.0
Uttar Pradesh,Shravasti,2013,Rabi,Maize,16.0,57.0
Uttar Pradesh,Shravasti,2013,Rabi,Wheat,70928.0,216401.0
Uttar Pradesh,Shravasti,2013,Kharif,Maize,164.0,301.0
Uttar Pradesh,Shravasti,2013,Kharif,Urad,26.0,15.0
Uttar Pradesh,Shravasti,2014,Kharif,Maize,10870.0,8381.0
Uttar Pradesh,Shravasti,2014,Kharif,Rice,79949.0,173889.0
Uttar Pradesh,Shravasti,2014,Kharif,Sugarcane,7179.0,379471.0
Uttar Pradesh,Shravasti,2014,Kharif,Urad,334.0,179.0
Uttar Pradesh,Shravasti,2014,Rabi,Maize,2.0,5.0
Uttar Pradesh,Shravasti,2014,Rabi,Wheat,68165.0,182410.0
Uttar Pradesh,Shravasti,2014,Kharif,Maize,119.0,212.0
Uttar Pradesh,Shravasti,2014,Kharif,Urad,11.0,6.0
Uttar Pradesh,Siddharth nagar,2012,Kharif,Maize,575.0,1062.0
Uttar Pradesh,Siddharth nagar,2012,Kharif,Rice,160991.0,411332.0
Uttar Pradesh,Siddharth nagar,2012,Kharif,Sugarcane,2231.0,134628.0
Uttar Pradesh,Siddharth nagar,2012,Kharif,Urad,224.0,149.0
Uttar Pradesh,Siddharth nagar,2012,Rabi,Wheat,159883.0,567105.0
Uttar Pradesh,Siddharth nagar,2012,Kharif,Maize,97.0,179.0
Uttar Pradesh,Siddharth nagar,2013,Kharif,Maize,626.0,1150.0
Uttar Pradesh,Siddharth nagar,2013,Kharif,Rice,173903.0,477016.0
Uttar Pradesh,Siddharth nagar,2013,Kharif,Sugarcane,2114.0,130146.0
Uttar Pradesh,Siddharth nagar,2013,Kharif,Urad,329.0,147.0
Uttar Pradesh,Siddharth nagar,2013,Rabi,Maize,46.0,163.0
Uttar Pradesh,Siddharth nagar,2013,Rabi,Wheat,157897.0,596693.0
Uttar Pradesh,Siddharth nagar,2013,Kharif,Maize,6.0,11.0
Uttar Pradesh,Siddharth nagar,2014,Kharif,Maize,644.0,1145.0
Uttar Pradesh,Siddharth nagar,2014,Kharif,Rice,170404.0,414082.0
Uttar Pradesh,Siddharth nagar,2014,Kharif,Sugarcane,2377.0,149086.0
Uttar Pradesh,Siddharth nagar,2014,Kharif,Urad,226.0,121.0
Uttar Pradesh,Siddharth nagar,2014,Rabi,Maize,13.0,31.0
Uttar Pradesh,Siddharth nagar,2014,Rabi,Wheat,161544.0,408222.0
Uttar Pradesh,Siddharth nagar,2014,Kharif,Maize,6.0,11.0
Uttar Pradesh,Sitapur,2012,Kharif,Maize,12925.0,12162.0
Uttar Pradesh,Sitapur,2012,Kharif,Rice,162205.0,388481.0
Uttar Pradesh,Sitapur,2012,Kharif,Sugarcane,133669.0,8443069.0
Uttar Pradesh,Sitapur,2012,Kharif,Urad,11219.0,6720.0
Uttar Pradesh,Sitapur,2012,Rabi,Maize,4.0,13.0
Uttar Pradesh,Sitapur,2012,Rabi,Wheat,212016.0,674635.0
Uttar Pradesh,Sitapur,2012,Kharif,Maize,298.0,550.0
Uttar Pradesh,Sitapur,2012,Kharif,Rice,26.0,63.0
Uttar Pradesh,Sitapur,2012,Kharif,Urad,2127.0,1111.0
Uttar Pradesh,Sitapur,2013,Kharif,Maize,11176.0,10762.0
Uttar Pradesh,Sitapur,2013,Kharif,Rice,169741.0,413998.0
Uttar Pradesh,Sitapur,2013,Kharif,Sugarcane,144143.0,9322593.0
Uttar Pradesh,Sitapur,2013,Kharif,Urad,12310.0,6426.0
Uttar Pradesh,Sitapur,2013,Rabi,Maize,10.0,35.0
Uttar Pradesh,Sitapur,2013,Rabi,Wheat,210932.0,651569.0
Uttar Pradesh,Sitapur,2013,Kharif,Maize,181.0,333.0
Uttar Pradesh,Sitapur,2013,Kharif,Rice,44.0,107.0
Uttar Pradesh,Sitapur,2013,Kharif,Urad,851.0,443.0
Uttar Pradesh,Sitapur,2014,Kharif,Maize,8686.0,7470.0
Uttar Pradesh,Sitapur,2014,Kharif,Rice,164128.0,382911.0
Uttar Pradesh,Sitapur,2014,Kharif,Sugarcane,148655.0,9903396.0
Uttar Pradesh,Sitapur,2014,Kharif,Urad,11239.0,6979.0
Uttar Pradesh,Sitapur,2014,Rabi,Maize,71.0,170.0
Uttar Pradesh,Sitapur,2014,Rabi,Wheat,208675.0,372484.0
Uttar Pradesh,Sitapur,2014,Kharif,Maize,227.0,404.0
Uttar Pradesh,Sitapur,2014,Kharif,Rice,75.0,175.0
Uttar Pradesh,Sitapur,2014,Kharif,Urad,719.0,299.0
Uttar Pradesh,Sonbhadra,2012,Kharif,Maize,15340.0,15401.0
Uttar Pradesh,Sonbhadra,2012,Kharif,Rice,35344.0,73586.0
Uttar Pradesh,Sonbhadra,2012,Kharif,Sugarcane,185.0,10035.0
Uttar Pradesh,Sonbhadra,2012,Kharif,Urad,3251.0,2773.0
Uttar Pradesh,Sonbhadra,2012,Rabi,Wheat,54811.0,117261.0
Uttar Pradesh,Sonbhadra,2012,Kharif,Maize,1.0,2.0
Uttar Pradesh,Sonbhadra,2013,Kharif,Maize,13328.0,15500.0
Uttar Pradesh,Sonbhadra,2013,Kharif,Rice,30842.0,66680.0
Uttar Pradesh,Sonbhadra,2013,Kharif,Sugarcane,230.0,14663.0
Uttar Pradesh,Sonbhadra,2013,Kharif,Urad,3107.0,2765.0
Uttar Pradesh,Sonbhadra,2013,Rabi,Maize,79.0,281.0
Uttar Pradesh,Sonbhadra,2013,Rabi,Wheat,57853.0,135887.0
Uttar Pradesh,Sonbhadra,2014,Kharif,Maize,15760.0,16548.0
Uttar Pradesh,Sonbhadra,2014,Kharif,Rice,29426.0,52290.0
Uttar Pradesh,Sonbhadra,2014,Kharif,Sugarcane,219.0,14406.0
Uttar Pradesh,Sonbhadra,2014,Kharif,Urad,2601.0,1829.0
Uttar Pradesh,Sonbhadra,2014,Rabi,Maize,41.0,98.0
Uttar Pradesh,Sonbhadra,2014,Rabi,Wheat,57789.0,117617.0
Uttar Pradesh,Sultanpur,2012,Kharif,Maize,4323.0,5935.0
Uttar Pradesh,Sultanpur,2012,Kharif,Rice,93861.0,236060.0
Uttar Pradesh,Sultanpur,2012,Kharif,Sugarcane,9482.0,575975.0
Uttar Pradesh,Sultanpur,2012,Kharif,Urad,1691.0,1253.0
Uttar Pradesh,Sultanpur,2012,Rabi,Maize,70.0,219.0
Uttar Pradesh,Sultanpur,2012,Rabi,Wheat,104661.0,325914.0
Uttar Pradesh,Sultanpur,2012,Kharif,Maize,304.0,561.0
Uttar Pradesh,Sultanpur,2012,Kharif,Urad,4070.0,2654.0
Uttar Pradesh,Sultanpur,2013,Kharif,Maize,4455.0,1853.0
Uttar Pradesh,Sultanpur,2013,Kharif,Rice,93449.0,227735.0
Uttar Pradesh,Sultanpur,2013,Kharif,Sugarcane,10192.0,556198.0
Uttar Pradesh,Sultanpur,2013,Kharif,Urad,1608.0,592.0
Uttar Pradesh,Sultanpur,2013,Rabi,Maize,77.0,274.0
Uttar Pradesh,Sultanpur,2013,Rabi,Wheat,104250.0,256247.0
Uttar Pradesh,Sultanpur,2013,Kharif,Maize,454.0,834.0
Uttar Pradesh,Sultanpur,2013,Kharif,Urad,4089.0,1901.0
Uttar Pradesh,Sultanpur,2014,Kharif,Maize,4271.0,3105.0
Uttar Pradesh,Sultanpur,2014,Kharif,Rice,85103.0,151568.0
Uttar Pradesh,Sultanpur,2014,Kharif,Sugarcane,10951.0,648825.0
Uttar Pradesh,Sultanpur,2014,Kharif,Urad,1700.0,889.0
Uttar Pradesh,Sultanpur,2014,Rabi,Maize,34.0,81.0
Uttar Pradesh,Sultanpur,2014,Rabi,Wheat,104295.0,238836.0
Uttar Pradesh,Sultanpur,2014,Kharif,Maize,228.0,405.0
Uttar Pradesh,Sultanpur,2014,Kharif,Urad,3633.0,2303.0
Uttar Pradesh,Unnao,2012,Kharif,Maize,28266.0,33354.0
Uttar Pradesh,Unnao,2012,Kharif,Rice,98269.0,192804.0
Uttar Pradesh,Unnao,2012,Kharif,Sugarcane,942.0,57771.0
Uttar Pradesh,Unnao,2012,Kharif,Urad,26085.0,13173.0
Uttar Pradesh,Unnao,2012,Rabi,Maize,2.0,6.0
Uttar Pradesh,Unnao,2012,Rabi,Wheat,240113.0,686003.0
Uttar Pradesh,Unnao,2012,Kharif,Maize,252.0,466.0
Uttar Pradesh,Unnao,2012,Kharif,Rice,11.0,22.0
Uttar Pradesh,Unnao,2012,Kharif,Urad,2702.0,2126.0
Uttar Pradesh,Unnao,2013,Kharif,Maize,27678.0,43150.0
Uttar Pradesh,Unnao,2013,Kharif,Rice,102455.0,218229.0
Uttar Pradesh,Unnao,2013,Kharif,Sugarcane,927.0,58129.0
Uttar Pradesh,Unnao,2013,Kharif,Urad,25481.0,14091.0
Uttar Pradesh,Unnao,2013,Rabi,Maize,256.0,910.0
Uttar Pradesh,Unnao,2013,Rabi,Wheat,241717.0,736753.0
Uttar Pradesh,Unnao,2013,Kharif,Maize,851.0,1563.0
Uttar Pradesh,Unnao,2013,Kharif,Urad,2582.0,1410.0
Uttar Pradesh,Unnao,2014,Kharif,Maize,23550.0,33182.0
Uttar Pradesh,Unnao,2014,Kharif,Rice,96435.0,161818.0
Uttar Pradesh,Unnao,2014,Kharif,Sugarcane,695.0,45809.0
Uttar Pradesh,Unnao,2014,Kharif,Urad,23716.0,7992.0
Uttar Pradesh,Unnao,2014,Rabi,Maize,1.0,2.0
Uttar Pradesh,Unnao,2014,Rabi,Wheat,243188.0,488078.0
Uttar Pradesh,Unnao,2014,Kharif,Maize,1018.0,1810.0
Uttar Pradesh,Unnao,2014,Kharif,Rice,1.0,2.0
Uttar Pradesh,Unnao,2014,Kharif,Urad,2280.0,1359.0
Uttar Pradesh,Varanasi,2012,Kharif,Maize,2880.0,5128.0
Uttar Pradesh,Varanasi,2012,Kharif,Rice,42757.0,103814.0
Uttar Pradesh,Varanasi,2012,Kharif,Sugarcane,4163.0,214578.0
Uttar Pradesh,Varanasi,2012,Kharif,Urad,1723.0,613.0
Uttar Pradesh,Varanasi,2012,Rabi,Maize,10.0,31.0
Uttar Pradesh,Varanasi,2012,Rabi,Wheat,69705.0,214609.0
Uttar Pradesh,Varanasi,2012,Kharif,Maize,31.0,57.0
Uttar Pradesh,Varanasi,2012,Kharif,Urad,52.0,40.0
Uttar Pradesh,Varanasi,2013,Kharif,Maize,2906.0,4902.0
Uttar Pradesh,Varanasi,2013,Kharif,Rice,46938.0,100964.0
Uttar Pradesh,Varanasi,2013,Kharif,Sugarcane,3901.0,236962.0
Uttar Pradesh,Varanasi,2013,Kharif,Urad,2549.0,1147.0
Uttar Pradesh,Varanasi,2013,Rabi,Maize,6.0,21.0
Uttar Pradesh,Varanasi,2013,Rabi,Wheat,69399.0,188955.0
Uttar Pradesh,Varanasi,2013,Kharif,Maize,31.0,57.0
Uttar Pradesh,Varanasi,2013,Kharif,Urad,97.0,79.0
Uttar Pradesh,Varanasi,2014,Kharif,Maize,2791.0,4446.0
Uttar Pradesh,Varanasi,2014,Kharif,Rice,43862.0,101848.0
Uttar Pradesh,Varanasi,2014,Kharif,Sugarcane,3996.0,252707.0
Uttar Pradesh,Varanasi,2014,Kharif,Urad,2162.0,1431.0
Uttar Pradesh,Varanasi,2014,Rabi,Maize,22.0,52.0
Uttar Pradesh,Varanasi,2014,Rabi,Wheat,68617.0,127010.0
Uttar Pradesh,Varanasi,2014,Kharif,Maize,59.0,105.0
Uttar Pradesh,Varanasi,2014,Kharif,Urad,90.0,51.0
West Bengal,24 paraganas north,2012,Kharif,Urad,1937.0,1313.0
West Bengal,24 paraganas north,2012,Rabi,Maize,56.0,162.0
West Bengal,24 paraganas north,2012,Rabi,Wheat,7212.0,19859.0
West Bengal,24 paraganas north,2012,Kharif,Maize,144.0,365.0
West Bengal,24 paraganas north,2012,Kharif,Rice,70500.0,249051.0
West Bengal,24 paraganas north,2012,Whole year,Sugarcane,714.0,72345.0
West Bengal,24 paraganas north,2012,Rabi,Rice,133093.0,364032.0
West Bengal,24 paraganas north,2013,Kharif,Urad,2223.0,1787.0
West Bengal,24 paraganas north,2013,Rabi,Maize,45.0,149.0
West Bengal,24 paraganas north,2013,Rabi,Urad,515.0,226.0
West Bengal,24 paraganas north,2013,Rabi,Wheat,7804.0,22079.0
West Bengal,24 paraganas north,2013,Kharif,Maize,129.0,333.0
West Bengal,24 paraganas north,2013,Kharif,Rice,70880.0,231275.0
West Bengal,24 paraganas north,2013,Whole year,Sugarcane,1781.0,178513.0
West Bengal,24 paraganas north,2013,Rabi,Rice,131943.0,391081.0
West Bengal,24 paraganas north,2014,Kharif,Urad,2655.0,2080.0
West Bengal,24 paraganas north,2014,Rabi,Maize,49.0,149.0
West Bengal,24 paraganas north,2014,Rabi,Urad,780.0,960.0
West Bengal,24 paraganas north,2014,Rabi,Wheat,8083.0,23857.0
West Bengal,24 paraganas north,2014,Kharif,Maize,132.0,343.0
West Bengal,24 paraganas north,2014,Kharif,Rice,70898.0,239229.0
West Bengal,24 paraganas north,2014,Whole year,Sugarcane,885.0,82334.0
West Bengal,24 paraganas north,2014,Rabi,Rice,139767.0,401623.0
West Bengal,24 paraganas south,2012,Kharif,Urad,70.0,47.0
West Bengal,24 paraganas south,2012,Rabi,Wheat,3388.0,9894.0
West Bengal,24 paraganas south,2012,Kharif,Maize,197.0,515.0
West Bengal,24 paraganas south,2012,Kharif,Rice,60283.0,181321.0
West Bengal,24 paraganas south,2012,Whole year,Sugarcane,74.0,7498.0
West Bengal,24 paraganas south,2012,Rabi,Rice,314185.0,714056.0
West Bengal,24 paraganas south,2013,Kharif,Urad,535.0,430.0
West Bengal,24 paraganas south,2013,Rabi,Wheat,3479.0,9881.0
West Bengal,24 paraganas south,2013,Kharif,Maize,237.0,483.0
West Bengal,24 paraganas south,2013,Kharif,Rice,72967.0,231508.0
West Bengal,24 paraganas south,2013,Whole year,Sugarcane,27.0,2706.0
West Bengal,24 paraganas south,2013,Rabi,Rice,316815.0,747982.0
West Bengal,24 paraganas south,2014,Kharif,Urad,600.0,470.0
West Bengal,24 paraganas south,2014,Rabi,Wheat,3868.0,11375.0
West Bengal,24 paraganas south,2014,Kharif,Maize,251.0,552.0
West Bengal,24 paraganas south,2014,Kharif,Rice,63392.0,211431.0
West Bengal,24 paraganas south,2014,Whole year,Sugarcane,26.0,2419.0
West Bengal,24 paraganas south,2014,Rabi,Rice,325501.0,794541.0
West Bengal,Bankura,2012,Kharif,Urad,33.0,9.0
West Bengal,Bankura,2012,Rabi,Maize,107.0,343.0
West Bengal,Bankura,2012,Rabi,Wheat,2691.0,6114.0
West Bengal,Bankura,2012,Kharif,Maize,204.0,664.0
West Bengal,Bankura,2012,Kharif,Rice,34831.0,113038.0
West Bengal,Bankura,2012,Whole year,Sugarcane,1.0,141.0
West Bengal,Bankura,2012,Rabi,Rice,322444.0,864752.0
West Bengal,Bankura,2013,Kharif,Urad,6.0,1.0
West Bengal,Bankura,2013,Rabi,Maize,43.0,143.0
West Bengal,Bankura,2013,Rabi,Wheat,3460.0,6954.0
West Bengal,Bankura,2013,Kharif,Maize,61.0,171.0
West Bengal,Bankura,2013,Kharif,Rice,40009.0,120562.0
West Bengal,Bankura,2013,Whole year,Sugarcane,1.0,125.0
West Bengal,Bankura,2013,Rabi,Rice,317884.0,874486.0
West Bengal,Bankura,2014,Kharif,Urad,5.0,1.0
West Bengal,Bankura,2014,Rabi,Maize,78.0,225.0
West Bengal,Bankura,2014,Rabi,Wheat,3554.0,9463.0
West Bengal,Bankura,2014,Kharif,Maize,148.0,474.0
West Bengal,Bankura,2014,Kharif,Rice,40185.0,120678.0
West Bengal,Bankura,2014,Whole year,Sugarcane,5.0,393.0
West Bengal,Bankura,2014,Rabi,Rice,294204.0,794716.0
West Bengal,Bardhaman,2012,Kharif,Urad,21.0,6.0
West Bengal,Bardhaman,2012,Rabi,Maize,301.0,685.0
West Bengal,Bardhaman,2012,Rabi,Wheat,2007.0,5748.0
West Bengal,Bardhaman,2012,Kharif,Maize,255.0,481.0
West Bengal,Bardhaman,2012,Kharif,Rice,163328.0,592495.0
West Bengal,Bardhaman,2012,Whole year,Sugarcane,1527.0,69515.0
West Bengal,Bardhaman,2012,Rabi,Rice,420798.0,1301195.0
West Bengal,Bardhaman,2013,Kharif,Urad,30.0,24.0
West Bengal,Bardhaman,2013,Rabi,Maize,293.0,665.0
West Bengal,Bardhaman,2013,Rabi,Wheat,1839.0,4948.0
West Bengal,Bardhaman,2013,Kharif,Maize,270.0,512.0
West Bengal,Bardhaman,2013,Kharif,Rice,176219.0,668407.0
West Bengal,Bardhaman,2013,Whole year,Sugarcane,1577.0,101564.0
West Bengal,Bardhaman,2013,Rabi,Rice,418616.0,1323049.0
West Bengal,Bardhaman,2014,Kharif,Urad,35.0,20.0
West Bengal,Bardhaman,2014,Rabi,Maize,286.0,647.0
West Bengal,Bardhaman,2014,Rabi,Urad,110.0,99.0
West Bengal,Bardhaman,2014,Rabi,Wheat,2687.0,7723.0
West Bengal,Bardhaman,2014,Kharif,Maize,276.0,555.0
West Bengal,Bardhaman,2014,Kharif,Rice,150267.0,490532.0
West Bengal,Bardhaman,2014,Whole year,Sugarcane,1440.0,113754.0
West Bengal,Bardhaman,2014,Rabi,Rice,419814.0,1361138.0
West Bengal,Birbhum,2012,Kharif,Urad,112.0,32.0
West Bengal,Birbhum,2012,Rabi,Maize,61.0,58.0
West Bengal,Birbhum,2012,Rabi,Wheat,32375.0,91686.0
West Bengal,Birbhum,2012,Kharif,Maize,31.0,50.0
West Bengal,Birbhum,2012,Kharif,Rice,57118.0,201202.0
West Bengal,Birbhum,2012,Whole year,Sugarcane,842.0,53838.0
West Bengal,Birbhum,2012,Rabi,Rice,312496.0,876823.0
West Bengal,Birbhum,2013,Kharif,Urad,49.0,10.0
West Bengal,Birbhum,2013,Rabi,Maize,9.0,8.0
West Bengal,Birbhum,2013,Rabi,Wheat,34576.0,99437.0
West Bengal,Birbhum,2013,Kharif,Maize,72.0,116.0
West Bengal,Birbhum,2013,Kharif,Rice,59586.0,203027.0
West Bengal,Birbhum,2013,Whole year,Sugarcane,756.0,50781.0
West Bengal,Birbhum,2013,Rabi,Rice,322256.0,1064745.0
West Bengal,Birbhum,2014,Kharif,Urad,135.0,37.0
West Bengal,Birbhum,2014,Rabi,Maize,35.0,33.0
West Bengal,Birbhum,2014,Rabi,Wheat,33475.0,95692.0
West Bengal,Birbhum,2014,Kharif,Maize,115.0,276.0
West Bengal,Birbhum,2014,Kharif,Rice,66581.0,225789.0
West Bengal,Birbhum,2014,Whole year,Sugarcane,717.0,60810.0
West Bengal,Birbhum,2014,Rabi,Rice,315561.0,1029374.0
West Bengal,Coochbehar,2012,Kharif,Urad,2345.0,912.0
West Bengal,Coochbehar,2012,Rabi,Maize,7100.0,46150.0
West Bengal,Coochbehar,2012,Rabi,Urad,3425.0,2644.0
